ppu00,_ctHevNyBEeq1DJghJNIvAw,t3,n_t3_1;Transition_1;src_EmergencyStop_1;tgt_Initialization_1;guard[<OCL"_stack.panel.DI_NotEmergencyStop>]_1
ppu00,_ctHewdyBEeq1DJghJNIvAw,init,n_init_1;Transition_1;src_Initial_1;tgt_StackInitializing_1;guard[<OCL"_stack.panel.DI_Start>]_1
ppu00,_ctHexNyBEeq1DJghJNIvAw,t1,n_t1_1;Transition_1;src_StackInitializing_1;tgt_FinalState_1;guard[<OCL"_stack.Initialized>]_1
ppu00,_ctHezNyBEeq1DJghJNIvAw,init,n_init_1;Transition_1;src_Initial_1;tgt_CraneInitializing_1;guard[<OCL"_stack.panel.DI_Start>]_1
ppu00,_ctHez9yBEeq1DJghJNIvAw,t1,n_t1_1;Transition_1;src_CraneInitializing_1;tgt_FinalState_1;guard[<OCL"_crane.Initialized>]_1
ppu00,_ctHe2dyBEeq1DJghJNIvAw,init,n_init_1;Transition_1;src_Initial_1;tgt_CraneTurningToStack_1;guard[<Natural language"_after(t#1s)>]_1
ppu00,_ctHe3NyBEeq1DJghJNIvAw,t1,n_t1_1;Transition_1;src_CraneTurningToStack_1;tgt_StackProvidingWP_1;guard[<OCL"_crane.CurrentPosition=Stack>]_1
ppu00,_ctHe39yBEeq1DJghJNIvAw,t2,n_t2_1;Transition_1;src_StackProvidingWP_1;tgt_WaitingForWPs_1;guard[<OCL"_stack.Empty>]_1
ppu00,_ctHe4tyBEeq1DJghJNIvAw,t3,n_t3_1;Transition_1;src_WaitingForWPs_1;tgt_StackProvidingWP_1;guard[<OCL"_stack.panel.DI_Start>]_1
ppu00,_ctHe5dyBEeq1DJghJNIvAw,t4,n_t4_1;Transition_1;src_StackProvidingWP_1;tgt_CranePickingUpWPAtStack_1;guard[<OCL"_stack.WPSeparated>]_1
ppu00,_ctHe6NyBEeq1DJghJNIvAw,t5,n_t5_1;Transition_1;src_CranePickingUpWPAtStack_1;tgt_StackRetracting_1;guard[<OCL"_crane.WPPickedUp>]_1
ppu00,_ctHe69yBEeq1DJghJNIvAw,t6,n_t6_1;Transition_1;src_StackRetracting_1;tgt_CraneTurningToSlide_1;guard[<OCL"_stack.separator.DI_Retracted>]_1
ppu00,_ctHe7tyBEeq1DJghJNIvAw,t7,n_t7_1;Transition_1;src_CraneTurningToSlide_1;tgt_CranePuttingDownWPSlide_1;guard[<OCL"_crane.CurrentPosition=Ramp>]_1
ppu00,_ctHe8dyBEeq1DJghJNIvAw,t8,n_t8_1;Transition_1;src_CranePuttingDownWPSlide_1;tgt_CraneTurningToStack_1;guard[<OCL"_not crane.WPPickedUp>]_1
ppu00,_ctHfBNyBEeq1DJghJNIvAw,init,n_init_1;Transition_1;src_Initial_1;tgt_StackRetracting_1;guard[<OCL"_true>]_1
ppu00,_ctHfB9yBEeq1DJghJNIvAw,t1,n_t1_1;Transition_1;src_StackRetracting_1;tgt_FinalState_1;guard[<OCL"_stack.separator.DI_Retracted>]_1
ppu00,_ctHfD9yBEeq1DJghJNIvAw,init,n_init_1;Transition_1;src_Initial_1;tgt_Fork_1;guard[<OCL"_true>]_1
ppu00,_ctHfEtyBEeq1DJghJNIvAw,t1,n_t1_1;Transition_1;src_Fork_1;tgt_CraneExtending_1
ppu00,_ctHfE9yBEeq1DJghJNIvAw,t2,n_t2_1;Transition_1;src_Fork_1;tgt_CraneReleasingWP_1
ppu00,_ctHfFNyBEeq1DJghJNIvAw,t6,n_t6_1;Transition_1;src_Fork_1;tgt_CraneStopping_1
ppu00,_ctHfFdyBEeq1DJghJNIvAw,t3,n_t3_1;Transition_1;src_CraneExtending_1;tgt_Join_1
ppu00,_ctHfFtyBEeq1DJghJNIvAw,t4,n_t4_1;Transition_1;src_CraneReleasingWP_1;tgt_Join_1
ppu00,_ctHfF9yBEeq1DJghJNIvAw,t7,n_t7_1;Transition_1;src_CraneStopping_1;tgt_Join_1
ppu00,_ctHfGNyBEeq1DJghJNIvAw,t5,n_t5_1;Transition_1;src_Join_1;tgt_FinalState_1;guard[<OCL"_crane.liftingCylinder.DI_Extended and not crane.gripper.DI_TakenIn>]_1
ppu01,_gSTZitx9Eeq1DJghJNIvAw,Extend,n_extend_1;State_1;out_t1_1;in_init_1;DO_Extend=true_1
ppu01,_gSUnqtx9Eeq1DJghJNIvAw,Retract,n_retract_1;State_1;out_t1_1;in_init_1;DO_Extend=false_1
ppu01,_9hZmotyhEeq1DJghJNIvAw,WaitingForStart,n_waitingForStart_1;State_1;out_t1_1;in_init_1;Initialized=false_1
ppu01,_9hZmpNyhEeq1DJghJNIvAw,Extending,n_extending_1;State_1;out_t2_1;in_t1_1;separator.ACT_Extend()_1
ppu01,_9hZmptyhEeq1DJghJNIvAw,Retracting,n_retracting_1;State_1;out_t3_1;in_t2_1;separator.ACT_Retract()_1
ppu01,_9hZmqNyhEeq1DJghJNIvAw,WaitingForRetracted,n_waitingForRetracted_1;State_1;out_t4_1;in_t3_1;Initialized=true_1
ppu01,_9hdQ-9yhEeq1DJghJNIvAw,NormalRun,n_normalRun_1;State_1;out_t1_1
ppu01,_9hdRBNyhEeq1DJghJNIvAw,Extending,n_extending_1;State_1;out_t1_1;out_t2_1;in_init_1;separator.ACT_Extend()_1
ppu01,_9hdRCNyhEeq1DJghJNIvAw,Error,n_error_1;State_1
ppu01,_9hdRCtyhEeq1DJghJNIvAw,Retracting,n_retracting_1;State_1;out_t2_1;in_t2_1;separator.ACT_Retract()_1
ppu01,_S222kNwFEeq1DJghJNIvAw,WaitingForStart,n_waitingForStart_1;State_1;out_t1_1;in_init_1;Initialized=false_1
ppu01,_u0x6ANwFEeq1DJghJNIvAw,Extending,n_extending_1;State_1;out_t2_1;in_t1_1;liftingCylinder.ACT_Extend()_1
ppu01,_PNXK4NwGEeq1DJghJNIvAw,Releasing,n_releasing_1;State_1;out_t3_1;in_t2_1;gripper.ACT_Release()_1
ppu01,_k0jVwNwGEeq1DJghJNIvAw,WaitingForReleased,n_waitingForReleased_1;State_1;out_t4_1;in_t3_1;Initialized=true_1
ppu01,_4SaAxNx2Eeq1DJghJNIvAw,Retracting,n_retracting_1;State_1;out_t1_1;in_init_1;liftingCylinder.Retract()_1
ppu01,_4SaAxtx2Eeq1DJghJNIvAw,Intaking,n_intaking_1;State_1;out_t2_1;out_t3_1;in_t1_1;gripper.Intake()_1
ppu01,_4SaAydx2Eeq1DJghJNIvAw,Error,n_error_1;State_1;out_t4_1;in_t3_1;liftingCylinder.ACT_Extend()_1
ppu01,_GbmeINx5Eeq1DJghJNIvAw,Retracting,n_retracting_1;State_1;out_t1_1;in_init_1;liftingCylinder.Retract()_1
ppu01,_GbmeItx5Eeq1DJghJNIvAw,Releasing,n_releasing_1;State_1;out_t2_1;in_t1_1;gripper.Release()_1
ppu01,_GbmeJNx5Eeq1DJghJNIvAw,Extending,n_extending_1;State_1;out_t3_1;in_t2_1;crane.Extend()_1
ppu01,_Ydv_i9x6Eeq1DJghJNIvAw,Extending,n_extending_1;State_1;out_t2_1;in_t1_1;liftingCylinder.Extend()_1
ppu01,_Ydv_jdx6Eeq1DJghJNIvAw,Stopping,n_stopping_1;State_1;out_t4_1;out_t6_1;in_t2_1;in_t3_1;in_t5_1;table.motor.ACT_Stop()_1
ppu01,_Ydv_j9x6Eeq1DJghJNIvAw,TurningLeft,n_turningLeft_1;State_1;out_t5_1;in_t4_1;table.motor.ACT_TurnLeft()_1
ppu01,_p0w5O9x7Eeq1DJghJNIvAw,Extending,n_extending_1;State_1;out_t2_1;in_t1_1;liftingCylinder.Extend()_1
ppu01,_p0w5Pdx7Eeq1DJghJNIvAw,Stopping,n_stopping_1;State_1;out_t4_1;out_t6_1;in_t2_1;in_t3_1;in_t5_1;table.motor.ACT_Stop()_1
ppu01,_p0w5P9x7Eeq1DJghJNIvAw,TurningRight,n_turningRight_1;State_1;out_t5_1;in_t4_1;table.motor.ACT_TurnRight()_1
ppu01,_VelGWdx_Eeq1DJghJNIvAw,Stopping,n_stopping_1;State_1;out_t1_1;in_init_1;DO_Left=false and DO_Right=false_1
ppu01,_VeoJqdx_Eeq1DJghJNIvAw,TurningLeft,n_turningLeft_1;State_1;out_t1_1;in_init_1;DO_Left=true and DO_Right=false_1
ppu01,_Veowudx_Eeq1DJghJNIvAw,TurningRight,n_turningRight_1;State_1;out_t1_1;in_init_1;DO_Left=false and DO_Right=true_1
ppu01,_QvEqedykEeq1DJghJNIvAw,Intaking,n_intaking_1;State_1;out_t1_1;in_init_1;DO_Intake=true and DO_Release=false_1
ppu01,_QvI76tykEeq1DJghJNIvAw,Releasing,n_releasing_1;State_1;out_t1_1;in_init_1;DO_Intake=false and DO_Release=true_1
ppu01,_ctHev9yBEeq1DJghJNIvAw,Initialization,n_initialization_1;State_1;out_t1_1;in_init_1;in_t3_1
ppu01,_ctHex9yBEeq1DJghJNIvAw,StackInitializing,n_stackInitializing_1;State_1;out_t1_1;in_init_1;stack.ACT_Init()_1
ppu01,_ctHe0tyBEeq1DJghJNIvAw,CraneInitializing,n_craneInitializing_1;State_1;out_t1_1;in_init_1;crane.ACT_Init()_1
ppu01,_ctHe19yBEeq1DJghJNIvAw,AutomaticOperationMode,n_automaticOperationMode_1;State_1;out_t2_1;in_t1_1
ppu01,_ctHe9dyBEeq1DJghJNIvAw,CraneTurningToStack,n_craneTurningToStack_1;State_1;out_t1_1;in_init_1;in_t8_1;crane.ACT_TurnToStack()_1
ppu01,_ctHe99yBEeq1DJghJNIvAw,StackProvidingWP,n_stackProvidingWP_1;State_1;out_t2_1;out_t4_1;in_t1_1;in_t3_1;stack.ACT_ProvideWP()_1
ppu01,_ctHe-dyBEeq1DJghJNIvAw,WaitingForWPs,n_waitingForWPs_1;State_1;out_t3_1;in_t2_1
ppu01,_ctHe-tyBEeq1DJghJNIvAw,CranePickingUpWPAtStack,n_cranePickingUpWPAtStack_1;State_1;out_t5_1;in_t4_1;crane.ACT_PickUpWP() and stack.WPSeparated=false_1
ppu01,_ctHe_NyBEeq1DJghJNIvAw,StackRetracting,n_stackRetracting_1;State_1;out_t6_1;in_t5_1;stack.separator.ACT_Retract()_1
ppu01,_ctHe_tyBEeq1DJghJNIvAw,CraneTurningToSlide,n_craneTurningToSlide_1;State_1;out_t7_1;in_t6_1;crane.ACT_TurnToRamp()_1
ppu01,_ctHfANyBEeq1DJghJNIvAw,CranePuttingDownWPSlide,n_cranePuttingDownWPSlide_1;State_1;out_t8_1;in_t7_1;crane.ACT_PutDownWP()_1
ppu01,_ctHfAtyBEeq1DJghJNIvAw,EmergencyStop,n_emergencyStop_1;State_1;out_t3_1;in_t2_1
ppu01,_ctHfC9yBEeq1DJghJNIvAw,StackRetracting,n_stackRetracting_1;State_1;out_t1_1;in_init_1;stack.separator.ACT_Retract()_1
ppu01,_ctHfHdyBEeq1DJghJNIvAw,CraneExtending,n_craneExtending_1;State_1;out_t3_1;in_t1_1;crane.liftingCylinder.ACT_Extend()_1
